국적,목적,날짜,입국자수
에콰도르,상용,2014-03-01,0.0
에콰도르,상용,2014-04-01,2.0
에콰도르,상용,2014-05-01,0.0
에콰도르,상용,2014-06-01,0.0
에콰도르,상용,2014-07-01,0.0
에콰도르,상용,2014-08-01,0.0
에콰도르,상용,2014-09-01,0.0
에콰도르,상용,2014-10-01,0.0
에콰도르,상용,2014-11-01,0.0
에콰도르,상용,2014-12-01,0.0
에콰도르,상용,2015-01-01,0.0
에콰도르,상용,2015-02-01,0.0
에콰도르,상용,2015-03-01,0.0
에콰도르,상용,2015-04-01,0.0
에콰도르,상용,2015-05-01,0.0
에콰도르,상용,2015-06-01,0.0
에콰도르,상용,2015-07-01,0.0
에콰도르,상용,2015-08-01,0.0
에콰도르,상용,2015-09-01,0.0
에콰도르,상용,2015-10-01,1.0
에콰도르,상용,2015-11-01,0.0
에콰도르,상용,2015-12-01,0.0
에콰도르,상용,2016-01-01,0.0
에콰도르,상용,2016-02-01,0.0
에콰도르,상용,2016-03-01,0.0
에콰도르,상용,2016-04-01,0.0
에콰도르,상용,2016-05-01,0.0
에콰도르,상용,2016-06-01,0.0
에콰도르,상용,2016-07-01,0.0
에콰도르,상용,2016-08-01,0.0
에콰도르,상용,2016-09-01,0.0
에콰도르,상용,2016-10-01,0.0
에콰도르,상용,2016-11-01,0.0
에콰도르,상용,2016-12-01,0.0
에콰도르,상용,2017-01-01,0.0
에콰도르,상용,2017-02-01,0.0
에콰도르,상용,2017-03-01,0.0
에콰도르,상용,2017-04-01,0.0
에콰도르,상용,2017-05-01,1.0
에콰도르,상용,2017-06-01,0.0
에콰도르,상용,2017-07-01,0.0
에콰도르,상용,2017-08-01,0.0
에콰도르,상용,2017-09-01,0.0
에콰도르,상용,2017-10-01,0.0
에콰도르,상용,2017-11-01,0.0
에콰도르,상용,2017-12-01,0.0
에콰도르,상용,2018-01-01,1.0
에콰도르,상용,2018-02-01,0.0
에콰도르,상용,2018-03-01,0.0
에콰도르,상용,2018-04-01,0.0
에콰도르,상용,2018-05-01,0.0
에콰도르,상용,2018-06-01,1.0
에콰도르,상용,2018-07-01,0.0
에콰도르,상용,2018-08-01,0.0
에콰도르,상용,2018-09-01,0.0
에콰도르,상용,2018-10-01,0.0
에콰도르,상용,2018-11-01,0.0
에콰도르,상용,2018-12-01,0.0
에콰도르,상용,2019-01-01,0.0
에콰도르,상용,2019-02-01,0.0
에콰도르,상용,2019-03-01,0.0
에콰도르,상용,2019-04-01,0.0
에콰도르,상용,2019-05-01,0.0
에콰도르,상용,2019-06-01,0.0
에콰도르,상용,2019-07-01,0.0
에콰도르,상용,2019-08-01,0.0
에콰도르,상용,2019-09-01,0.0
에콰도르,상용,2019-10-01,0.0
에콰도르,상용,2019-11-01,0.0
에콰도르,상용,2019-12-01,0.0
에콰도르,상용,2020-01-01,0.0
에콰도르,상용,2020-02-01,0.0
에콰도르,상용,2020-03-01,0.0
에콰도르,상용,2020-04-01,0.0
에콰도르,상용,2020-05-01,0.0
에콰도르,상용,2020-06-01,0.0
에콰도르,상용,2020-07-01,0.0
에콰도르,상용,2020-08-01,0.0
에콰도르,상용,2020-09-01,1.0
에콰도르,상용,2020-10-01,0.0
에콰도르,상용,2020-11-01,0.0
에콰도르,상용,2020-12-01,0.0
에콰도르,상용,2021-01-01,0.0
에콰도르,상용,2021-02-01,0.0
에콰도르,상용,2021-03-01,0.0
에콰도르,상용,2021-04-01,0.0
에콰도르,상용,2021-05-01,0.0
에콰도르,상용,2021-06-01,0.0
에콰도르,상용,2021-07-01,1.0
에콰도르,상용,2021-08-01,0.0
에콰도르,상용,2021-09-01,0.0
에콰도르,상용,2021-10-01,1.0
에콰도르,상용,2021-11-01,16.0
에콰도르,상용,2021-12-01,0.0
에콰도르,상용,2022-01-01,2.0
에콰도르,상용,2022-02-01,0.0
에콰도르,상용,2022-03-01,0.0
에콰도르,상용,2022-04-01,1.0
에콰도르,상용,2022-05-01,0.0
에콰도르,상용,2022-06-01,0.0
에콰도르,상용,2022-07-01,2.0
에콰도르,상용,2022-08-01,0.0
에콰도르,상용,2022-09-01,0.0
에콰도르,상용,2022-10-01,0.0
에콰도르,상용,2022-11-01,0.0
에콰도르,상용,2022-12-01,1.0
에콰도르,상용,2023-01-01,0.0
에콰도르,상용,2023-02-01,0.0
에콰도르,상용,2023-03-01,1.0
에콰도르,상용,2023-04-01,0.0
에콰도르,상용,2023-05-01,0.0
에콰도르,상용,2023-06-01,1.0
에콰도르,상용,2023-07-01,0.0
에콰도르,상용,2023-08-01,0.0
에콰도르,상용,2023-09-01,0.0
에콰도르,상용,2023-10-01,0.0
에콰도르,상용,2023-11-01,0.0
에콰도르,상용,2023-12-01,1.0
에콰도르,상용,2024-01-01,0.0
에콰도르,상용,2024-02-01,0.0
에콰도르,상용,2024-03-01,0.0
에콰도르,상용,2024-04-01,0.0
에콰도르,상용,2024-05-01,1.0
에콰도르,상용,2024-06-01,0.0
에콰도르,상용,2024-07-01,0.0
에콰도르,상용,2024-08-01,0.0
에콰도르,상용,2024-09-01,0.0
에콰도르,상용,2024-10-01,0.0
에콰도르,상용,2024-11-01,0.0
에콰도르,상용,2024-12-01,0.0
에콰도르,상용,2025-01-01,0.0
에콰도르,상용,2025-02-01,0.0
에콰도르,상용,2025-03-01,0.0
에콰도르,상용,2025-04-01,0.0
에콰도르,상용,2025-05-01,0.0
에콰도르,유학연수,2005-01-01,0.0
에콰도르,유학연수,2005-02-01,2.0
에콰도르,유학연수,2005-03-01,2.0
에콰도르,유학연수,2005-04-01,0.0
에콰도르,유학연수,2005-05-01,0.0
에콰도르,유학연수,2005-06-01,0.0
에콰도르,유학연수,2005-07-01,0.0
에콰도르,유학연수,2005-08-01,3.0
에콰도르,유학연수,2005-09-01,0.0
에콰도르,유학연수,2005-10-01,0.0
에콰도르,유학연수,2005-11-01,0.0
에콰도르,유학연수,2005-12-01,0.0
에콰도르,유학연수,2006-01-01,1.0
에콰도르,유학연수,2006-02-01,1.0
에콰도르,유학연수,2006-03-01,4.0
에콰도르,유학연수,2006-04-01,1.0
에콰도르,유학연수,2006-05-01,1.0
에콰도르,유학연수,2006-06-01,1.0
에콰도르,유학연수,2006-07-01,1.0
에콰도르,유학연수,2006-08-01,0.0
에콰도르,유학연수,2006-09-01,0.0
에콰도르,유학연수,2006-10-01,0.0
에콰도르,유학연수,2006-11-01,0.0
에콰도르,유학연수,2006-12-01,0.0
에콰도르,유학연수,2007-01-01,0.0
에콰도르,유학연수,2007-02-01,2.0
에콰도르,유학연수,2007-03-01,2.0
에콰도르,유학연수,2007-04-01,0.0
에콰도르,유학연수,2007-05-01,0.0
에콰도르,유학연수,2007-06-01,0.0
에콰도르,유학연수,2007-07-01,0.0
에콰도르,유학연수,2007-08-01,1.0
에콰도르,유학연수,2007-09-01,0.0
에콰도르,유학연수,2007-10-01,0.0
에콰도르,유학연수,2007-11-01,0.0
에콰도르,유학연수,2007-12-01,0.0
에콰도르,유학연수,2008-01-01,1.0
에콰도르,유학연수,2008-02-01,3.0
에콰도르,유학연수,2008-03-01,0.0
에콰도르,유학연수,2008-04-01,1.0
에콰도르,유학연수,2008-05-01,2.0
에콰도르,유학연수,2008-06-01,2.0
에콰도르,유학연수,2008-07-01,2.0
에콰도르,유학연수,2008-08-01,3.0
에콰도르,유학연수,2008-09-01,3.0
에콰도르,유학연수,2008-10-01,0.0
에콰도르,유학연수,2008-11-01,0.0
에콰도르,유학연수,2008-12-01,1.0
에콰도르,유학연수,2009-01-01,1.0
에콰도르,유학연수,2009-02-01,1.0
에콰도르,유학연수,2009-03-01,2.0
에콰도르,유학연수,2009-04-01,0.0
에콰도르,유학연수,2009-05-01,1.0
에콰도르,유학연수,2009-06-01,0.0
에콰도르,유학연수,2009-07-01,1.0
에콰도르,유학연수,2009-08-01,3.0
에콰도르,유학연수,2009-09-01,2.0
에콰도르,유학연수,2009-10-01,0.0
에콰도르,유학연수,2009-11-01,0.0
에콰도르,유학연수,2009-12-01,0.0
에콰도르,유학연수,2010-01-01,0.0
에콰도르,유학연수,2010-02-01,0.0
에콰도르,유학연수,2010-03-01,0.0
에콰도르,유학연수,2010-04-01,0.0
에콰도르,유학연수,2010-05-01,0.0
에콰도르,유학연수,2010-06-01,1.0
에콰도르,유학연수,2010-07-01,1.0
에콰도르,유학연수,2010-08-01,4.0
에콰도르,유학연수,2010-09-01,3.0
에콰도르,유학연수,2010-10-01,0.0
에콰도르,유학연수,2010-11-01,0.0
에콰도르,유학연수,2010-12-01,3.0
에콰도르,유학연수,2011-01-01,4.0
에콰도르,유학연수,2011-02-01,3.0
에콰도르,유학연수,2011-03-01,3.0
에콰도르,유학연수,2011-04-01,2.0
에콰도르,유학연수,2011-05-01,3.0
에콰도르,유학연수,2011-06-01,1.0
에콰도르,유학연수,2011-07-01,2.0
에콰도르,유학연수,2011-08-01,8.0
에콰도르,유학연수,2011-09-01,3.0
에콰도르,유학연수,2011-10-01,0.0
에콰도르,유학연수,2011-11-01,0.0
에콰도르,유학연수,2011-12-01,4.0
에콰도르,유학연수,2012-01-01,1.0
에콰도르,유학연수,2012-02-01,5.0
에콰도르,유학연수,2012-03-01,3.0
에콰도르,유학연수,2012-04-01,2.0
에콰도르,유학연수,2012-05-01,2.0
에콰도르,유학연수,2012-06-01,1.0
에콰도르,유학연수,2012-07-01,5.0
에콰도르,유학연수,2012-08-01,9.0
에콰도르,유학연수,2012-09-01,1.0
에콰도르,유학연수,2012-10-01,3.0
에콰도르,유학연수,2012-11-01,0.0
에콰도르,유학연수,2012-12-01,0.0
에콰도르,유학연수,2013-01-01,4.0
에콰도르,유학연수,2013-02-01,5.0
에콰도르,유학연수,2013-03-01,2.0
에콰도르,유학연수,2013-04-01,3.0
에콰도르,유학연수,2013-05-01,3.0
에콰도르,유학연수,2013-06-01,4.0
에콰도르,유학연수,2013-07-01,1.0
에콰도르,유학연수,2013-08-01,14.0
에콰도르,유학연수,2013-09-01,2.0
에콰도르,유학연수,2013-10-01,1.0
에콰도르,유학연수,2013-11-01,5.0
에콰도르,유학연수,2013-12-01,2.0
에콰도르,유학연수,2014-01-01,2.0
에콰도르,유학연수,2014-02-01,24.0
에콰도르,유학연수,2014-03-01,7.0
에콰도르,유학연수,2014-04-01,0.0
에콰도르,유학연수,2014-05-01,7.0
에콰도르,유학연수,2014-06-01,4.0
에콰도르,유학연수,2014-07-01,1.0
에콰도르,유학연수,2014-08-01,26.0
에콰도르,유학연수,2014-09-01,2.0
에콰도르,유학연수,2014-10-01,3.0
에콰도르,유학연수,2014-11-01,6.0
에콰도르,유학연수,2014-12-01,1.0
에콰도르,유학연수,2015-01-01,9.0
에콰도르,유학연수,2015-02-01,42.0
에콰도르,유학연수,2015-03-01,9.0
에콰도르,유학연수,2015-04-01,3.0
에콰도르,유학연수,2015-05-01,5.0
에콰도르,유학연수,2015-06-01,8.0
에콰도르,유학연수,2015-07-01,9.0
에콰도르,유학연수,2015-08-01,46.0
에콰도르,유학연수,2015-09-01,9.0
에콰도르,유학연수,2015-10-01,5.0
에콰도르,유학연수,2015-11-01,4.0
에콰도르,유학연수,2015-12-01,5.0
에콰도르,유학연수,2016-01-01,26.0
에콰도르,유학연수,2016-02-01,34.0
에콰도르,유학연수,2016-03-01,10.0
에콰도르,유학연수,2016-04-01,0.0
에콰도르,유학연수,2016-05-01,3.0
에콰도르,유학연수,2016-06-01,10.0
에콰도르,유학연수,2016-07-01,12.0
에콰도르,유학연수,2016-08-01,66.0
에콰도르,유학연수,2016-09-01,5.0
에콰도르,유학연수,2016-10-01,6.0
에콰도르,유학연수,2016-11-01,8.0
에콰도르,유학연수,2016-12-01,7.0
에콰도르,유학연수,2017-01-01,24.0
에콰도르,유학연수,2017-02-01,46.0
에콰도르,유학연수,2017-03-01,10.0
에콰도르,유학연수,2017-04-01,4.0
에콰도르,유학연수,2017-05-01,7.0
에콰도르,유학연수,2017-06-01,4.0
에콰도르,유학연수,2017-07-01,17.0
에콰도르,유학연수,2017-08-01,62.0
에콰도르,유학연수,2017-09-01,9.0
에콰도르,유학연수,2017-10-01,15.0
에콰도르,유학연수,2017-11-01,6.0
에콰도르,유학연수,2017-12-01,7.0
에콰도르,유학연수,2018-01-01,24.0
에콰도르,유학연수,2018-02-01,44.0
에콰도르,유학연수,2018-03-01,16.0
에콰도르,유학연수,2018-04-01,8.0
에콰도르,유학연수,2018-05-01,11.0
에콰도르,유학연수,2018-06-01,7.0
에콰도르,유학연수,2018-07-01,23.0
에콰도르,유학연수,2018-08-01,50.0
에콰도르,유학연수,2018-09-01,8.0
에콰도르,유학연수,2018-10-01,3.0
에콰도르,유학연수,2018-11-01,6.0
에콰도르,유학연수,2018-12-01,10.0
에콰도르,유학연수,2019-01-01,25.0
에콰도르,유학연수,2019-02-01,42.0
에콰도르,유학연수,2019-03-01,16.0
에콰도르,유학연수,2019-04-01,5.0
에콰도르,유학연수,2019-05-01,6.0
에콰도르,유학연수,2019-06-01,4.0
에콰도르,유학연수,2019-07-01,22.0
에콰도르,유학연수,2019-08-01,60.0
에콰도르,유학연수,2019-09-01,11.0
에콰도르,유학연수,2019-10-01,6.0
에콰도르,유학연수,2019-11-01,9.0
에콰도르,유학연수,2019-12-01,8.0
에콰도르,유학연수,2020-01-01,19.0
에콰도르,유학연수,2020-02-01,21.0
에콰도르,유학연수,2020-03-01,10.0
에콰도르,유학연수,2020-04-01,0.0
에콰도르,유학연수,2020-05-01,1.0
에콰도르,유학연수,2020-06-01,0.0
에콰도르,유학연수,2020-07-01,1.0
에콰도르,유학연수,2020-08-01,17.0
에콰도르,유학연수,2020-09-01,5.0
에콰도르,유학연수,2020-10-01,0.0
에콰도르,유학연수,2020-11-01,2.0
에콰도르,유학연수,2020-12-01,0.0
에콰도르,유학연수,2021-01-01,8.0
에콰도르,유학연수,2021-02-01,15.0
에콰도르,유학연수,2021-03-01,4.0
에콰도르,유학연수,2021-04-01,0.0
에콰도르,유학연수,2021-05-01,5.0
에콰도르,유학연수,2021-06-01,0.0
에콰도르,유학연수,2021-07-01,2.0
에콰도르,유학연수,2021-08-01,29.0
에콰도르,유학연수,2021-09-01,2.0
에콰도르,유학연수,2021-10-01,0.0
에콰도르,유학연수,2021-11-01,0.0
에콰도르,유학연수,2021-12-01,2.0
에콰도르,유학연수,2022-01-01,7.0
에콰도르,유학연수,2022-02-01,27.0
에콰도르,유학연수,2022-03-01,5.0
에콰도르,유학연수,2022-04-01,2.0
에콰도르,유학연수,2022-05-01,3.0
에콰도르,유학연수,2022-06-01,2.0
에콰도르,유학연수,2022-07-01,6.0
에콰도르,유학연수,2022-08-01,38.0
에콰도르,유학연수,2022-09-01,4.0
에콰도르,유학연수,2022-10-01,2.0
에콰도르,유학연수,2022-11-01,1.0
에콰도르,유학연수,2022-12-01,3.0
에콰도르,유학연수,2023-01-01,15.0
에콰도르,유학연수,2023-02-01,27.0
에콰도르,유학연수,2023-03-01,5.0
에콰도르,유학연수,2023-04-01,2.0
에콰도르,유학연수,2023-05-01,7.0
에콰도르,유학연수,2023-06-01,8.0
에콰도르,유학연수,2023-07-01,13.0
에콰도르,유학연수,2023-08-01,47.0
에콰도르,유학연수,2023-09-01,5.0
에콰도르,유학연수,2023-10-01,5.0
에콰도르,유학연수,2023-11-01,9.0
에콰도르,유학연수,2023-12-01,4.0
에콰도르,유학연수,2024-01-01,15.0
에콰도르,유학연수,2024-02-01,21.0
에콰도르,유학연수,2024-03-01,6.0
에콰도르,유학연수,2024-04-01,1.0
에콰도르,유학연수,2024-05-01,5.0
에콰도르,유학연수,2024-06-01,7.0
에콰도르,유학연수,2024-07-01,12.0
에콰도르,유학연수,2024-08-01,42.0
에콰도르,유학연수,2024-09-01,8.0
에콰도르,유학연수,2024-10-01,6.0
에콰도르,유학연수,2024-11-01,4.0
에콰도르,유학연수,2024-12-01,6.0
에콰도르,유학연수,2025-01-01,14.0
에콰도르,유학연수,2025-02-01,23.0
에콰도르,유학연수,2025-03-01,17.0
에콰도르,유학연수,2025-04-01,1.0
에콰도르,유학연수,2025-05-01,5.0
영국,공용,2005-01-01,3.0
영국,공용,2005-02-01,8.0
영국,공용,2005-03-01,8.0
영국,공용,2005-04-01,4.0
영국,공용,2005-05-01,2.0
영국,공용,2005-06-01,5.0
영국,공용,2005-07-01,7.0
영국,공용,2005-08-01,9.0
영국,공용,2005-09-01,10.0
영국,공용,2005-10-01,9.0
영국,공용,2005-11-01,9.0
영국,공용,2005-12-01,4.0
영국,공용,2006-01-01,8.0
영국,공용,2006-02-01,5.0
영국,공용,2006-03-01,4.0
영국,공용,2006-04-01,7.0
영국,공용,2006-05-01,3.0
영국,공용,2006-06-01,3.0
영국,공용,2006-07-01,9.0
영국,공용,2006-08-01,9.0
영국,공용,2006-09-01,3.0
영국,공용,2006-10-01,3.0
영국,공용,2006-11-01,6.0
영국,공용,2006-12-01,4.0
영국,공용,2007-01-01,6.0
영국,공용,2007-02-01,6.0
영국,공용,2007-03-01,2.0
영국,공용,2007-04-01,7.0
영국,공용,2007-05-01,3.0
영국,공용,2007-06-01,6.0
영국,공용,2007-07-01,9.0
영국,공용,2007-08-01,3.0
영국,공용,2007-09-01,3.0
영국,공용,2007-10-01,2.0
영국,공용,2007-11-01,6.0
영국,공용,2007-12-01,2.0
영국,공용,2008-01-01,8.0
영국,공용,2008-02-01,3.0
영국,공용,2008-03-01,5.0
영국,공용,2008-04-01,5.0
영국,공용,2008-05-01,0.0
영국,공용,2008-06-01,5.0
영국,공용,2008-07-01,2.0
영국,공용,2008-08-01,6.0
영국,공용,2008-09-01,4.0
영국,공용,2008-10-01,2.0
영국,공용,2008-11-01,1.0
영국,공용,2008-12-01,6.0
영국,공용,2009-01-01,2.0
영국,공용,2009-02-01,1.0
영국,공용,2009-03-01,3.0
영국,공용,2009-04-01,2.0
영국,공용,2009-05-01,3.0
영국,공용,2009-06-01,6.0
영국,공용,2009-07-01,3.0
영국,공용,2009-08-01,11.0
영국,공용,2009-09-01,1.0
영국,공용,2009-10-01,2.0
영국,공용,2009-11-01,5.0
영국,공용,2009-12-01,10.0
영국,공용,2010-01-01,4.0
영국,공용,2010-02-01,4.0
영국,공용,2010-03-01,5.0
영국,공용,2010-04-01,2.0
영국,공용,2010-05-01,15.0
영국,공용,2010-06-01,3.0
영국,공용,2010-07-01,4.0
영국,공용,2010-08-01,12.0
영국,공용,2010-09-01,8.0
영국,공용,2010-10-01,4.0
영국,공용,2010-11-01,4.0
영국,공용,2010-12-01,2.0
영국,공용,2011-01-01,11.0
영국,공용,2011-02-01,4.0
영국,공용,2011-03-01,4.0
영국,공용,2011-04-01,3.0
영국,공용,2011-05-01,7.0
영국,공용,2011-06-01,4.0
영국,공용,2011-07-01,2.0
영국,공용,2011-08-01,5.0
영국,공용,2011-09-01,6.0
영국,공용,2011-10-01,2.0
영국,공용,2011-11-01,11.0
영국,공용,2011-12-01,0.0
영국,공용,2012-01-01,7.0
영국,공용,2012-02-01,0.0
영국,공용,2012-03-01,12.0
영국,공용,2012-04-01,1.0
영국,공용,2012-05-01,5.0
영국,공용,2012-06-01,7.0
영국,공용,2012-07-01,5.0
영국,공용,2012-08-01,7.0
영국,공용,2012-09-01,2.0
영국,공용,2012-10-01,4.0
영국,공용,2012-11-01,7.0
영국,공용,2012-12-01,0.0
영국,공용,2013-01-01,4.0
영국,공용,2013-02-01,3.0
영국,공용,2013-03-01,3.0
영국,공용,2013-04-01,1.0
영국,공용,2013-05-01,5.0
영국,공용,2013-06-01,11.0
영국,공용,2013-07-01,11.0
영국,공용,2013-08-01,5.0
영국,공용,2013-09-01,9.0
영국,공용,2013-10-01,9.0
영국,공용,2013-11-01,6.0
영국,공용,2013-12-01,14.0
영국,공용,2014-01-01,17.0
영국,공용,2014-02-01,5.0
영국,공용,2014-03-01,7.0
영국,공용,2014-04-01,13.0
영국,공용,2014-05-01,13.0
영국,공용,2014-06-01,9.0
영국,공용,2014-07-01,8.0
영국,공용,2014-08-01,15.0
영국,공용,2014-09-01,9.0
영국,공용,2014-10-01,11.0
영국,공용,2014-11-01,16.0
영국,공용,2014-12-01,9.0
영국,공용,2015-01-01,14.0
영국,공용,2015-02-01,8.0
영국,공용,2015-03-01,10.0
영국,공용,2015-04-01,19.0
영국,공용,2015-05-01,14.0
영국,공용,2015-06-01,14.0
영국,공용,2015-07-01,9.0
영국,공용,2015-08-01,16.0
영국,공용,2015-09-01,47.0
영국,공용,2015-10-01,10.0
영국,공용,2015-11-01,18.0
영국,공용,2015-12-01,3.0
영국,공용,2016-01-01,22.0
영국,공용,2016-02-01,5.0
영국,공용,2016-03-01,12.0
영국,공용,2016-04-01,4.0
영국,공용,2016-05-01,6.0
영국,공용,2016-06-01,12.0
영국,공용,2016-07-01,13.0
영국,공용,2016-08-01,10.0
영국,공용,2016-09-01,7.0
영국,공용,2016-10-01,15.0
영국,공용,2016-11-01,56.0
영국,공용,2016-12-01,10.0
영국,공용,2017-01-01,13.0
영국,공용,2017-02-01,14.0
영국,공용,2017-03-01,11.0
영국,공용,2017-04-01,13.0
영국,공용,2017-05-01,8.0
영국,공용,2017-06-01,8.0
영국,공용,2017-07-01,27.0
영국,공용,2017-08-01,16.0
영국,공용,2017-09-01,12.0
영국,공용,2017-10-01,21.0
영국,공용,2017-11-01,15.0
영국,공용,2017-12-01,10.0
영국,공용,2018-01-01,14.0
영국,공용,2018-02-01,11.0
영국,공용,2018-03-01,12.0
영국,공용,2018-04-01,19.0
영국,공용,2018-05-01,6.0
영국,공용,2018-06-01,11.0
영국,공용,2018-07-01,19.0
영국,공용,2018-08-01,19.0
영국,공용,2018-09-01,23.0
영국,공용,2018-10-01,15.0
영국,공용,2018-11-01,35.0
영국,공용,2018-12-01,9.0
영국,공용,2019-01-01,17.0
영국,공용,2019-02-01,8.0
영국,공용,2019-03-01,13.0
영국,공용,2019-04-01,19.0
영국,공용,2019-05-01,16.0
영국,공용,2019-06-01,10.0
영국,공용,2019-07-01,14.0
영국,공용,2019-08-01,26.0
영국,공용,2019-09-01,28.0
영국,공용,2019-10-01,14.0
영국,공용,2019-11-01,15.0
영국,공용,2019-12-01,16.0
영국,공용,2020-01-01,22.0
영국,공용,2020-02-01,15.0
영국,공용,2020-03-01,9.0
영국,공용,2020-04-01,0.0
영국,공용,2020-05-01,1.0
영국,공용,2020-06-01,2.0
영국,공용,2020-07-01,5.0
영국,공용,2020-08-01,0.0
영국,공용,2020-09-01,13.0
영국,공용,2020-10-01,8.0
영국,공용,2020-11-01,3.0
영국,공용,2020-12-01,1.0
영국,공용,2021-01-01,3.0
영국,공용,2021-02-01,1.0
영국,공용,2021-03-01,1.0
영국,공용,2021-04-01,11.0
영국,공용,2021-05-01,7.0
영국,공용,2021-06-01,11.0
영국,공용,2021-07-01,16.0
영국,공용,2021-08-01,10.0
영국,공용,2021-09-01,16.0
영국,공용,2021-10-01,23.0
영국,공용,2021-11-01,23.0
영국,공용,2021-12-01,7.0
영국,공용,2022-01-01,22.0
영국,공용,2022-02-01,16.0
영국,공용,2022-03-01,51.0
영국,공용,2022-04-01,9.0
영국,공용,2022-05-01,27.0
영국,공용,2022-06-01,11.0
영국,공용,2022-07-01,12.0
영국,공용,2022-08-01,14.0
영국,공용,2022-09-01,17.0
영국,공용,2022-10-01,14.0
영국,공용,2022-11-01,16.0
영국,공용,2022-12-01,9.0
영국,공용,2023-01-01,31.0
영국,공용,2023-02-01,16.0
영국,공용,2023-03-01,8.0
영국,공용,2023-04-01,16.0
영국,공용,2023-05-01,19.0
영국,공용,2023-06-01,16.0
영국,공용,2023-07-01,17.0
영국,공용,2023-08-01,24.0
영국,공용,2023-09-01,21.0
영국,공용,2023-10-01,25.0
영국,공용,2023-11-01,19.0
영국,공용,2023-12-01,13.0
영국,공용,2024-01-01,37.0
영국,공용,2024-02-01,22.0
영국,공용,2024-03-01,19.0
영국,공용,2024-04-01,30.0
영국,공용,2024-05-01,19.0
영국,공용,2024-06-01,18.0
영국,공용,2024-07-01,19.0
영국,공용,2024-08-01,40.0
영국,공용,2024-09-01,33.0
영국,공용,2024-10-01,14.0
영국,공용,2024-11-01,23.0
영국,공용,2024-12-01,24.0
영국,공용,2025-01-01,33.0
영국,공용,2025-02-01,19.0
영국,공용,2025-03-01,30.0
영국,공용,2025-04-01,18.0
영국,공용,2025-05-01,14.0
영국,관광,2005-01-01,4070.0
영국,관광,2005-02-01,3690.0
영국,관광,2005-03-01,5080.0
영국,관광,2005-04-01,6499.0
영국,관광,2005-05-01,4944.0
영국,관광,2005-06-01,4652.0
영국,관광,2005-07-01,5135.0
영국,관광,2005-08-01,4852.0
영국,관광,2005-09-01,4654.0
영국,관광,2005-10-01,6243.0
영국,관광,2005-11-01,4810.0
영국,관광,2005-12-01,4417.0
영국,관광,2006-01-01,3895.0
영국,관광,2006-02-01,3904.0
영국,관광,2006-03-01,4906.0
영국,관광,2006-04-01,5161.0
영국,관광,2006-05-01,5178.0
영국,관광,2006-06-01,4677.0
영국,관광,2006-07-01,4605.0
영국,관광,2006-08-01,4950.0
영국,관광,2006-09-01,5231.0
영국,관광,2006-10-01,6796.0
영국,관광,2006-11-01,6041.0
영국,관광,2006-12-01,4271.0
영국,관광,2007-01-01,5004.0
영국,관광,2007-02-01,4172.0
영국,관광,2007-03-01,5523.0
영국,관광,2007-04-01,5380.0
영국,관광,2007-05-01,5265.0
영국,관광,2007-06-01,4831.0
영국,관광,2007-07-01,5456.0
영국,관광,2007-08-01,5290.0
영국,관광,2007-09-01,5439.0
영국,관광,2007-10-01,6809.0
영국,관광,2007-11-01,5863.0
영국,관광,2007-12-01,4778.0
영국,관광,2008-01-01,5332.0
영국,관광,2008-02-01,5285.0
영국,관광,2008-03-01,6768.0
영국,관광,2008-04-01,6246.0
영국,관광,2008-05-01,5830.0
영국,관광,2008-06-01,5537.0
영국,관광,2008-07-01,5805.0
영국,관광,2008-08-01,5526.0
영국,관광,2008-09-01,5623.0
영국,관광,2008-10-01,7315.0
영국,관광,2008-11-01,6063.0
영국,관광,2008-12-01,5666.0
영국,관광,2009-01-01,6383.0
영국,관광,2009-02-01,5623.0
영국,관광,2009-03-01,8025.0
영국,관광,2009-04-01,6130.0
영국,관광,2009-05-01,5679.0
영국,관광,2009-06-01,5229.0
영국,관광,2009-07-01,5614.0
영국,관광,2009-08-01,5231.0
영국,관광,2009-09-01,5654.0
영국,관광,2009-10-01,7285.0
영국,관광,2009-11-01,6451.0
영국,관광,2009-12-01,5159.0
영국,관광,2010-01-01,5746.0
영국,관광,2010-02-01,4958.0
영국,관광,2010-03-01,7020.0
영국,관광,2010-04-01,7418.0
영국,관광,2010-05-01,6143.0
영국,관광,2010-06-01,5909.0
영국,관광,2010-07-01,6008.0
영국,관광,2010-08-01,6112.0
영국,관광,2010-09-01,6423.0
영국,관광,2010-10-01,8727.0
영국,관광,2010-11-01,7432.0
영국,관광,2010-12-01,5052.0
영국,관광,2011-01-01,6487.0
영국,관광,2011-02-01,6299.0
영국,관광,2011-03-01,7154.0
영국,관광,2011-04-01,8043.0
영국,관광,2011-05-01,6910.0
영국,관광,2011-06-01,5963.0
영국,관광,2011-07-01,6423.0
영국,관광,2011-08-01,7166.0
영국,관광,2011-09-01,6359.0
영국,관광,2011-10-01,9919.0
영국,관광,2011-11-01,7640.0
영국,관광,2011-12-01,5854.0
영국,관광,2012-01-01,7355.0
영국,관광,2012-02-01,7126.0
영국,관광,2012-03-01,8460.0
영국,관광,2012-04-01,8718.0
영국,관광,2012-05-01,6492.0
영국,관광,2012-06-01,6767.0
영국,관광,2012-07-01,6837.0
영국,관광,2012-08-01,6248.0
영국,관광,2012-09-01,7134.0
영국,관광,2012-10-01,10359.0
영국,관광,2012-11-01,7041.0
영국,관광,2012-12-01,6135.0
