국적,목적,날짜,입국자수
키리바시,공용,2021-08-01,0.0
키리바시,공용,2021-09-01,0.0
키리바시,공용,2021-10-01,0.0
키리바시,공용,2021-11-01,0.0
키리바시,공용,2021-12-01,0.0
키리바시,공용,2022-01-01,0.0
키리바시,공용,2022-02-01,0.0
키리바시,공용,2022-03-01,0.0
키리바시,공용,2022-04-01,0.0
키리바시,공용,2022-05-01,0.0
키리바시,공용,2022-06-01,1.0
키리바시,공용,2022-07-01,1.0
키리바시,공용,2022-08-01,1.0
키리바시,공용,2022-09-01,1.0
키리바시,공용,2022-10-01,1.0
키리바시,공용,2022-11-01,0.0
키리바시,공용,2022-12-01,0.0
키리바시,공용,2023-01-01,0.0
키리바시,공용,2023-02-01,1.0
키리바시,공용,2023-03-01,2.0
키리바시,공용,2023-04-01,0.0
키리바시,공용,2023-05-01,8.0
키리바시,공용,2023-06-01,0.0
키리바시,공용,2023-07-01,3.0
키리바시,공용,2023-08-01,2.0
키리바시,공용,2023-09-01,3.0
키리바시,공용,2023-10-01,8.0
키리바시,공용,2023-11-01,0.0
키리바시,공용,2023-12-01,0.0
키리바시,공용,2024-01-01,0.0
키리바시,공용,2024-02-01,1.0
키리바시,공용,2024-03-01,0.0
키리바시,공용,2024-04-01,1.0
키리바시,공용,2024-05-01,1.0
키리바시,공용,2024-06-01,1.0
키리바시,공용,2024-07-01,1.0
키리바시,공용,2024-08-01,9.0
키리바시,공용,2024-09-01,2.0
키리바시,공용,2024-10-01,3.0
키리바시,공용,2024-11-01,4.0
키리바시,공용,2024-12-01,1.0
키리바시,공용,2025-01-01,0.0
키리바시,공용,2025-02-01,4.0
키리바시,공용,2025-03-01,0.0
키리바시,공용,2025-04-01,0.0
키리바시,공용,2025-05-01,0.0
키리바시,관광,2005-01-01,7.0
키리바시,관광,2005-02-01,25.0
키리바시,관광,2005-03-01,4.0
키리바시,관광,2005-04-01,13.0
키리바시,관광,2005-05-01,18.0
키리바시,관광,2005-06-01,18.0
키리바시,관광,2005-07-01,24.0
키리바시,관광,2005-08-01,12.0
키리바시,관광,2005-09-01,23.0
키리바시,관광,2005-10-01,24.0
키리바시,관광,2005-11-01,32.0
키리바시,관광,2005-12-01,7.0
키리바시,관광,2006-01-01,24.0
키리바시,관광,2006-02-01,2.0
키리바시,관광,2006-03-01,4.0
키리바시,관광,2006-04-01,16.0
키리바시,관광,2006-05-01,15.0
키리바시,관광,2006-06-01,23.0
키리바시,관광,2006-07-01,10.0
키리바시,관광,2006-08-01,20.0
키리바시,관광,2006-09-01,30.0
키리바시,관광,2006-10-01,21.0
키리바시,관광,2006-11-01,25.0
키리바시,관광,2006-12-01,14.0
키리바시,관광,2007-01-01,9.0
키리바시,관광,2007-02-01,11.0
키리바시,관광,2007-03-01,11.0
키리바시,관광,2007-04-01,15.0
키리바시,관광,2007-05-01,12.0
키리바시,관광,2007-06-01,16.0
키리바시,관광,2007-07-01,25.0
키리바시,관광,2007-08-01,12.0
키리바시,관광,2007-09-01,29.0
키리바시,관광,2007-10-01,32.0
키리바시,관광,2007-11-01,28.0
키리바시,관광,2007-12-01,11.0
키리바시,관광,2008-01-01,24.0
키리바시,관광,2008-02-01,16.0
키리바시,관광,2008-03-01,32.0
키리바시,관광,2008-04-01,12.0
키리바시,관광,2008-05-01,37.0
키리바시,관광,2008-06-01,32.0
키리바시,관광,2008-07-01,33.0
키리바시,관광,2008-08-01,28.0
키리바시,관광,2008-09-01,31.0
키리바시,관광,2008-10-01,33.0
키리바시,관광,2008-11-01,21.0
키리바시,관광,2008-12-01,16.0
키리바시,관광,2009-01-01,18.0
키리바시,관광,2009-02-01,21.0
키리바시,관광,2009-03-01,17.0
키리바시,관광,2009-04-01,10.0
키리바시,관광,2009-05-01,18.0
키리바시,관광,2009-06-01,18.0
키리바시,관광,2009-07-01,26.0
키리바시,관광,2009-08-01,31.0
키리바시,관광,2009-09-01,14.0
키리바시,관광,2009-10-01,28.0
키리바시,관광,2009-11-01,28.0
키리바시,관광,2009-12-01,31.0
키리바시,관광,2010-01-01,17.0
키리바시,관광,2010-02-01,18.0
키리바시,관광,2010-03-01,43.0
키리바시,관광,2010-04-01,27.0
키리바시,관광,2010-05-01,43.0
키리바시,관광,2010-06-01,44.0
키리바시,관광,2010-07-01,37.0
키리바시,관광,2010-08-01,29.0
키리바시,관광,2010-09-01,22.0
키리바시,관광,2010-10-01,45.0
키리바시,관광,2010-11-01,12.0
키리바시,관광,2010-12-01,10.0
키리바시,관광,2011-01-01,13.0
키리바시,관광,2011-02-01,18.0
키리바시,관광,2011-03-01,45.0
키리바시,관광,2011-04-01,50.0
키리바시,관광,2011-05-01,49.0
키리바시,관광,2011-06-01,37.0
키리바시,관광,2011-07-01,47.0
키리바시,관광,2011-08-01,32.0
키리바시,관광,2011-09-01,38.0
키리바시,관광,2011-10-01,47.0
키리바시,관광,2011-11-01,29.0
키리바시,관광,2011-12-01,16.0
키리바시,관광,2012-01-01,23.0
키리바시,관광,2012-02-01,20.0
키리바시,관광,2012-03-01,47.0
키리바시,관광,2012-04-01,40.0
키리바시,관광,2012-05-01,54.0
키리바시,관광,2012-06-01,55.0
키리바시,관광,2012-07-01,51.0
키리바시,관광,2012-08-01,50.0
키리바시,관광,2012-09-01,43.0
키리바시,관광,2012-10-01,47.0
키리바시,관광,2012-11-01,28.0
키리바시,관광,2012-12-01,22.0
키리바시,관광,2013-01-01,15.0
키리바시,관광,2013-02-01,37.0
키리바시,관광,2013-03-01,79.0
키리바시,관광,2013-04-01,37.0
키리바시,관광,2013-05-01,24.0
키리바시,관광,2013-06-01,46.0
키리바시,관광,2013-07-01,38.0
키리바시,관광,2013-08-01,31.0
키리바시,관광,2013-09-01,43.0
키리바시,관광,2013-10-01,40.0
키리바시,관광,2013-11-01,26.0
키리바시,관광,2013-12-01,9.0
키리바시,관광,2014-01-01,16.0
키리바시,관광,2014-02-01,18.0
키리바시,관광,2014-03-01,32.0
키리바시,관광,2014-04-01,19.0
키리바시,관광,2014-05-01,32.0
키리바시,관광,2014-06-01,28.0
키리바시,관광,2014-07-01,57.0
키리바시,관광,2014-08-01,17.0
키리바시,관광,2014-09-01,18.0
키리바시,관광,2014-10-01,35.0
키리바시,관광,2014-11-01,32.0
키리바시,관광,2014-12-01,6.0
키리바시,관광,2015-01-01,25.0
키리바시,관광,2015-02-01,13.0
키리바시,관광,2015-03-01,35.0
키리바시,관광,2015-04-01,20.0
키리바시,관광,2015-05-01,34.0
키리바시,관광,2015-06-01,17.0
키리바시,관광,2015-07-01,33.0
키리바시,관광,2015-08-01,33.0
키리바시,관광,2015-09-01,48.0
키리바시,관광,2015-10-01,29.0
키리바시,관광,2015-11-01,36.0
키리바시,관광,2015-12-01,18.0
키리바시,관광,2016-01-01,24.0
키리바시,관광,2016-02-01,18.0
키리바시,관광,2016-03-01,13.0
키리바시,관광,2016-04-01,25.0
키리바시,관광,2016-05-01,35.0
키리바시,관광,2016-06-01,20.0
키리바시,관광,2016-07-01,45.0
키리바시,관광,2016-08-01,19.0
키리바시,관광,2016-09-01,39.0
키리바시,관광,2016-10-01,27.0
키리바시,관광,2016-11-01,16.0
키리바시,관광,2016-12-01,5.0
키리바시,관광,2017-01-01,27.0
키리바시,관광,2017-02-01,21.0
키리바시,관광,2017-03-01,40.0
키리바시,관광,2017-04-01,31.0
키리바시,관광,2017-05-01,43.0
키리바시,관광,2017-06-01,50.0
키리바시,관광,2017-07-01,27.0
키리바시,관광,2017-08-01,35.0
키리바시,관광,2017-09-01,37.0
키리바시,관광,2017-10-01,11.0
키리바시,관광,2017-11-01,27.0
키리바시,관광,2017-12-01,44.0
키리바시,관광,2018-01-01,37.0
키리바시,관광,2018-02-01,27.0
키리바시,관광,2018-03-01,41.0
키리바시,관광,2018-04-01,32.0
키리바시,관광,2018-05-01,14.0
키리바시,관광,2018-06-01,18.0
키리바시,관광,2018-07-01,24.0
키리바시,관광,2018-08-01,34.0
키리바시,관광,2018-09-01,24.0
키리바시,관광,2018-10-01,37.0
키리바시,관광,2018-11-01,31.0
키리바시,관광,2018-12-01,30.0
키리바시,관광,2019-01-01,23.0
키리바시,관광,2019-02-01,10.0
키리바시,관광,2019-03-01,29.0
키리바시,관광,2019-04-01,17.0
키리바시,관광,2019-05-01,41.0
키리바시,관광,2019-06-01,36.0
키리바시,관광,2019-07-01,36.0
키리바시,관광,2019-08-01,16.0
키리바시,관광,2019-09-01,19.0
키리바시,관광,2019-10-01,21.0
키리바시,관광,2019-11-01,16.0
키리바시,관광,2019-12-01,19.0
키리바시,관광,2020-01-01,5.0
키리바시,관광,2020-02-01,18.0
키리바시,관광,2020-03-01,6.0
키리바시,관광,2020-04-01,0.0
키리바시,관광,2020-05-01,0.0
키리바시,관광,2020-06-01,0.0
키리바시,관광,2020-07-01,1.0
키리바시,관광,2020-08-01,0.0
키리바시,관광,2020-09-01,0.0
키리바시,관광,2020-10-01,1.0
키리바시,관광,2020-11-01,0.0
키리바시,관광,2020-12-01,2.0
키리바시,관광,2021-01-01,2.0
키리바시,관광,2021-02-01,2.0
키리바시,관광,2021-03-01,0.0
키리바시,관광,2021-04-01,26.0
키리바시,관광,2021-05-01,0.0
키리바시,관광,2021-06-01,1.0
키리바시,관광,2021-07-01,0.0
키리바시,관광,2021-08-01,0.0
키리바시,관광,2021-09-01,0.0
키리바시,관광,2021-10-01,0.0
키리바시,관광,2021-11-01,0.0
키리바시,관광,2021-12-01,0.0
키리바시,관광,2022-01-01,0.0
키리바시,관광,2022-02-01,0.0
키리바시,관광,2022-03-01,0.0
키리바시,관광,2022-04-01,1.0
키리바시,관광,2022-05-01,0.0
키리바시,관광,2022-06-01,1.0
키리바시,관광,2022-07-01,5.0
키리바시,관광,2022-08-01,2.0
키리바시,관광,2022-09-01,6.0
키리바시,관광,2022-10-01,5.0
키리바시,관광,2022-11-01,4.0
키리바시,관광,2022-12-01,0.0
키리바시,관광,2023-01-01,0.0
키리바시,관광,2023-02-01,1.0
키리바시,관광,2023-03-01,2.0
키리바시,관광,2023-04-01,1.0
키리바시,관광,2023-05-01,8.0
키리바시,관광,2023-06-01,3.0
키리바시,관광,2023-07-01,15.0
키리바시,관광,2023-08-01,3.0
키리바시,관광,2023-09-01,3.0
키리바시,관광,2023-10-01,8.0
키리바시,관광,2023-11-01,0.0
키리바시,관광,2023-12-01,5.0
키리바시,관광,2024-01-01,7.0
키리바시,관광,2024-02-01,2.0
키리바시,관광,2024-03-01,3.0
키리바시,관광,2024-04-01,4.0
키리바시,관광,2024-05-01,6.0
키리바시,관광,2024-06-01,10.0
키리바시,관광,2024-07-01,10.0
키리바시,관광,2024-08-01,11.0
키리바시,관광,2024-09-01,15.0
키리바시,관광,2024-10-01,2.0
키리바시,관광,2024-11-01,3.0
키리바시,관광,2024-12-01,4.0
키리바시,관광,2025-01-01,2.0
키리바시,관광,2025-02-01,2.0
키리바시,관광,2025-03-01,1.0
키리바시,관광,2025-04-01,3.0
키리바시,관광,2025-05-01,2.0
키리바시,상용,2005-01-01,0.0
키리바시,상용,2005-02-01,0.0
키리바시,상용,2005-03-01,0.0
키리바시,상용,2005-04-01,0.0
키리바시,상용,2005-05-01,0.0
키리바시,상용,2005-06-01,0.0
키리바시,상용,2005-07-01,0.0
키리바시,상용,2005-08-01,0.0
키리바시,상용,2005-09-01,0.0
키리바시,상용,2005-10-01,0.0
키리바시,상용,2005-11-01,0.0
키리바시,상용,2005-12-01,0.0
키리바시,상용,2006-01-01,0.0
키리바시,상용,2006-02-01,0.0
키리바시,상용,2006-03-01,0.0
키리바시,상용,2006-04-01,0.0
키리바시,상용,2006-05-01,0.0
키리바시,상용,2006-06-01,0.0
키리바시,상용,2006-07-01,0.0
키리바시,상용,2006-08-01,0.0
키리바시,상용,2006-09-01,0.0
키리바시,상용,2006-10-01,0.0
키리바시,상용,2006-11-01,0.0
키리바시,상용,2006-12-01,0.0
키리바시,상용,2007-01-01,0.0
키리바시,상용,2007-02-01,0.0
키리바시,상용,2007-03-01,0.0
키리바시,상용,2007-04-01,0.0
키리바시,상용,2007-05-01,0.0
키리바시,상용,2007-06-01,0.0
키리바시,상용,2007-07-01,0.0
키리바시,상용,2007-08-01,0.0
키리바시,상용,2007-09-01,0.0
키리바시,상용,2007-10-01,0.0
키리바시,상용,2007-11-01,0.0
키리바시,상용,2007-12-01,0.0
키리바시,상용,2008-01-01,0.0
키리바시,상용,2008-02-01,0.0
키리바시,상용,2008-03-01,0.0
키리바시,상용,2008-04-01,0.0
키리바시,상용,2008-05-01,0.0
키리바시,상용,2008-06-01,0.0
키리바시,상용,2008-07-01,0.0
키리바시,상용,2008-08-01,0.0
키리바시,상용,2008-09-01,0.0
키리바시,상용,2008-10-01,0.0
키리바시,상용,2008-11-01,0.0
키리바시,상용,2008-12-01,0.0
키리바시,상용,2009-01-01,0.0
키리바시,상용,2009-02-01,0.0
키리바시,상용,2009-03-01,0.0
키리바시,상용,2009-04-01,0.0
키리바시,상용,2009-05-01,0.0
키리바시,상용,2009-06-01,0.0
키리바시,상용,2009-07-01,0.0
키리바시,상용,2009-08-01,0.0
키리바시,상용,2009-09-01,0.0
키리바시,상용,2009-10-01,0.0
키리바시,상용,2009-11-01,0.0
키리바시,상용,2009-12-01,0.0
키리바시,상용,2010-01-01,0.0
키리바시,상용,2010-02-01,0.0
키리바시,상용,2010-03-01,0.0
키리바시,상용,2010-04-01,0.0
키리바시,상용,2010-05-01,0.0
키리바시,상용,2010-06-01,0.0
키리바시,상용,2010-07-01,0.0
키리바시,상용,2010-08-01,0.0
키리바시,상용,2010-09-01,0.0
키리바시,상용,2010-10-01,1.0
키리바시,상용,2010-11-01,0.0
키리바시,상용,2010-12-01,0.0
키리바시,상용,2011-01-01,0.0
키리바시,상용,2011-02-01,0.0
키리바시,상용,2011-03-01,0.0
키리바시,상용,2011-04-01,0.0
키리바시,상용,2011-05-01,0.0
키리바시,상용,2011-06-01,0.0
키리바시,상용,2011-07-01,0.0
키리바시,상용,2011-08-01,0.0
키리바시,상용,2011-09-01,0.0
키리바시,상용,2011-10-01,0.0
키리바시,상용,2011-11-01,0.0
키리바시,상용,2011-12-01,0.0
키리바시,상용,2012-01-01,0.0
키리바시,상용,2012-02-01,0.0
키리바시,상용,2012-03-01,0.0
키리바시,상용,2012-04-01,0.0
키리바시,상용,2012-05-01,0.0
키리바시,상용,2012-06-01,0.0
키리바시,상용,2012-07-01,0.0
키리바시,상용,2012-08-01,0.0
키리바시,상용,2012-09-01,0.0
키리바시,상용,2012-10-01,0.0
키리바시,상용,2012-11-01,0.0
키리바시,상용,2012-12-01,0.0
키리바시,상용,2013-01-01,0.0
키리바시,상용,2013-02-01,0.0
키리바시,상용,2013-03-01,0.0
키리바시,상용,2013-04-01,0.0
키리바시,상용,2013-05-01,0.0
키리바시,상용,2013-06-01,0.0
키리바시,상용,2013-07-01,0.0
키리바시,상용,2013-08-01,0.0
키리바시,상용,2013-09-01,0.0
키리바시,상용,2013-10-01,0.0
키리바시,상용,2013-11-01,0.0
키리바시,상용,2013-12-01,0.0
키리바시,상용,2014-01-01,0.0
키리바시,상용,2014-02-01,0.0
키리바시,상용,2014-03-01,0.0
키리바시,상용,2014-04-01,0.0
키리바시,상용,2014-05-01,0.0
키리바시,상용,2014-06-01,0.0
키리바시,상용,2014-07-01,0.0
키리바시,상용,2014-08-01,0.0
키리바시,상용,2014-09-01,0.0
키리바시,상용,2014-10-01,0.0
키리바시,상용,2014-11-01,0.0
키리바시,상용,2014-12-01,0.0
키리바시,상용,2015-01-01,0.0
키리바시,상용,2015-02-01,0.0
키리바시,상용,2015-03-01,0.0
키리바시,상용,2015-04-01,0.0
키리바시,상용,2015-05-01,0.0
키리바시,상용,2015-06-01,0.0
키리바시,상용,2015-07-01,0.0
키리바시,상용,2015-08-01,0.0
키리바시,상용,2015-09-01,0.0
키리바시,상용,2015-10-01,0.0
키리바시,상용,2015-11-01,0.0
키리바시,상용,2015-12-01,0.0
키리바시,상용,2016-01-01,0.0
키리바시,상용,2016-02-01,0.0
키리바시,상용,2016-03-01,0.0
키리바시,상용,2016-04-01,0.0
키리바시,상용,2016-05-01,0.0
키리바시,상용,2016-06-01,0.0
키리바시,상용,2016-07-01,0.0
키리바시,상용,2016-08-01,0.0
키리바시,상용,2016-09-01,0.0
키리바시,상용,2016-10-01,0.0
키리바시,상용,2016-11-01,0.0
키리바시,상용,2016-12-01,0.0
키리바시,상용,2017-01-01,0.0
키리바시,상용,2017-02-01,0.0
키리바시,상용,2017-03-01,0.0
키리바시,상용,2017-04-01,0.0
키리바시,상용,2017-05-01,0.0
키리바시,상용,2017-06-01,0.0
키리바시,상용,2017-07-01,0.0
키리바시,상용,2017-08-01,0.0
키리바시,상용,2017-09-01,0.0
키리바시,상용,2017-10-01,0.0
키리바시,상용,2017-11-01,0.0
키리바시,상용,2017-12-01,0.0
키리바시,상용,2018-01-01,0.0
키리바시,상용,2018-02-01,0.0
키리바시,상용,2018-03-01,0.0
키리바시,상용,2018-04-01,0.0
키리바시,상용,2018-05-01,0.0
키리바시,상용,2018-06-01,0.0
키리바시,상용,2018-07-01,0.0
키리바시,상용,2018-08-01,0.0
키리바시,상용,2018-09-01,0.0
키리바시,상용,2018-10-01,0.0
키리바시,상용,2018-11-01,0.0
키리바시,상용,2018-12-01,0.0
키리바시,상용,2019-01-01,0.0
키리바시,상용,2019-02-01,0.0
키리바시,상용,2019-03-01,0.0
키리바시,상용,2019-04-01,0.0
키리바시,상용,2019-05-01,0.0
키리바시,상용,2019-06-01,0.0
키리바시,상용,2019-07-01,0.0
키리바시,상용,2019-08-01,0.0
키리바시,상용,2019-09-01,0.0
키리바시,상용,2019-10-01,0.0
키리바시,상용,2019-11-01,0.0
키리바시,상용,2019-12-01,0.0
키리바시,상용,2020-01-01,0.0
키리바시,상용,2020-02-01,0.0
키리바시,상용,2020-03-01,0.0
키리바시,상용,2020-04-01,0.0
키리바시,상용,2020-05-01,0.0
키리바시,상용,2020-06-01,0.0
키리바시,상용,2020-07-01,0.0
키리바시,상용,2020-08-01,0.0
키리바시,상용,2020-09-01,0.0
키리바시,상용,2020-10-01,0.0
키리바시,상용,2020-11-01,0.0
키리바시,상용,2020-12-01,0.0
키리바시,상용,2021-01-01,0.0
키리바시,상용,2021-02-01,0.0
키리바시,상용,2021-03-01,0.0
키리바시,상용,2021-04-01,0.0
키리바시,상용,2021-05-01,0.0
키리바시,상용,2021-06-01,0.0
키리바시,상용,2021-07-01,0.0
키리바시,상용,2021-08-01,0.0
키리바시,상용,2021-09-01,0.0
키리바시,상용,2021-10-01,0.0
키리바시,상용,2021-11-01,0.0
키리바시,상용,2021-12-01,0.0
키리바시,상용,2022-01-01,0.0
키리바시,상용,2022-02-01,0.0
키리바시,상용,2022-03-01,0.0
키리바시,상용,2022-04-01,0.0
키리바시,상용,2022-05-01,0.0
키리바시,상용,2022-06-01,0.0
키리바시,상용,2022-07-01,0.0
키리바시,상용,2022-08-01,0.0
키리바시,상용,2022-09-01,0.0
키리바시,상용,2022-10-01,0.0
키리바시,상용,2022-11-01,0.0
키리바시,상용,2022-12-01,0.0
키리바시,상용,2023-01-01,0.0
키리바시,상용,2023-02-01,0.0
키리바시,상용,2023-03-01,0.0
키리바시,상용,2023-04-01,0.0
키리바시,상용,2023-05-01,0.0
키리바시,상용,2023-06-01,0.0
키리바시,상용,2023-07-01,0.0
키리바시,상용,2023-08-01,0.0
키리바시,상용,2023-09-01,0.0
키리바시,상용,2023-10-01,0.0
키리바시,상용,2023-11-01,0.0
키리바시,상용,2023-12-01,0.0
키리바시,상용,2024-01-01,0.0
키리바시,상용,2024-02-01,0.0
키리바시,상용,2024-03-01,0.0
키리바시,상용,2024-04-01,0.0
키리바시,상용,2024-05-01,0.0
키리바시,상용,2024-06-01,0.0
키리바시,상용,2024-07-01,0.0
키리바시,상용,2024-08-01,0.0
키리바시,상용,2024-09-01,0.0
키리바시,상용,2024-10-01,0.0
키리바시,상용,2024-11-01,0.0
키리바시,상용,2024-12-01,0.0
키리바시,상용,2025-01-01,0.0
키리바시,상용,2025-02-01,0.0
키리바시,상용,2025-03-01,0.0
키리바시,상용,2025-04-01,0.0
키리바시,상용,2025-05-01,0.0
키리바시,유학연수,2005-01-01,0.0
키리바시,유학연수,2005-02-01,0.0
키리바시,유학연수,2005-03-01,0.0
키리바시,유학연수,2005-04-01,0.0
키리바시,유학연수,2005-05-01,0.0
키리바시,유학연수,2005-06-01,0.0
키리바시,유학연수,2005-07-01,0.0
키리바시,유학연수,2005-08-01,0.0
키리바시,유학연수,2005-09-01,0.0
키리바시,유학연수,2005-10-01,0.0
키리바시,유학연수,2005-11-01,0.0
키리바시,유학연수,2005-12-01,0.0
키리바시,유학연수,2006-01-01,0.0
키리바시,유학연수,2006-02-01,0.0
키리바시,유학연수,2006-03-01,0.0
키리바시,유학연수,2006-04-01,0.0
키리바시,유학연수,2006-05-01,0.0
키리바시,유학연수,2006-06-01,0.0
