country_kr,purpose_kr,ym,year,month,visitors,country_en,purpose_en,country_code,purpose_code,is_peak,lag_1,rolling_mean_3
그리스,상용,2019-01,2019,1,17,Greece,Business,17,1,0,0.0,0.0
그리스,상용,2019-02,2019,2,27,Greece,Business,17,1,0,17.0,0.0
그리스,상용,2019-03,2019,3,13,Greece,Business,17,1,0,27.0,0.0
그리스,상용,2019-04,2019,4,15,Greece,Business,17,1,0,13.0,19.0
그리스,상용,2019-05,2019,5,21,Greece,Business,17,1,0,15.0,18.33333333333333
그리스,상용,2019-06,2019,6,18,Greece,Business,17,1,0,21.0,16.333333333333332
그리스,상용,2019-07,2019,7,11,Greece,Business,17,1,1,18.0,18.0
그리스,상용,2019-08,2019,8,36,Greece,Business,17,1,1,11.0,16.666666666666668
그리스,상용,2019-09,2019,9,29,Greece,Business,17,1,0,36.0,21.666666666666668
그리스,상용,2019-10,2019,10,21,Greece,Business,17,1,0,29.0,25.33333333333333
그리스,상용,2019-11,2019,11,16,Greece,Business,17,1,0,21.0,28.666666666666668
그리스,상용,2019-12,2019,12,18,Greece,Business,17,1,1,16.0,22.0
그리스,상용,2020-01,2020,1,37,Greece,Business,17,1,0,18.0,18.33333333333333
그리스,상용,2020-02,2020,2,14,Greece,Business,17,1,0,37.0,23.666666666666668
그리스,상용,2020-03,2020,3,4,Greece,Business,17,1,0,14.0,23.0
그리스,상용,2020-04,2020,4,6,Greece,Business,17,1,0,4.0,18.33333333333333
그리스,상용,2020-05,2020,5,6,Greece,Business,17,1,0,6.0,8.0
그리스,상용,2020-06,2020,6,6,Greece,Business,17,1,0,6.0,5.333333333333333
그리스,상용,2020-07,2020,7,14,Greece,Business,17,1,1,6.0,6.0
그리스,상용,2020-08,2020,8,25,Greece,Business,17,1,1,14.0,8.666666666666666
그리스,상용,2020-09,2020,9,10,Greece,Business,17,1,0,25.0,15.0
그리스,상용,2020-10,2020,10,16,Greece,Business,17,1,0,10.0,16.333333333333332
그리스,상용,2020-11,2020,11,5,Greece,Business,17,1,0,16.0,17.0
그리스,상용,2020-12,2020,12,11,Greece,Business,17,1,1,5.0,10.333333333333334
그리스,상용,2021-01,2021,1,14,Greece,Business,17,1,0,11.0,10.666666666666666
그리스,상용,2021-02,2021,2,11,Greece,Business,17,1,0,14.0,10.0
그리스,상용,2021-03,2021,3,14,Greece,Business,17,1,0,11.0,12.0
그리스,상용,2021-04,2021,4,8,Greece,Business,17,1,0,14.0,13.0
그리스,상용,2021-05,2021,5,12,Greece,Business,17,1,0,8.0,11.0
그리스,상용,2021-06,2021,6,12,Greece,Business,17,1,0,12.0,11.333333333333334
그리스,상용,2021-07,2021,7,11,Greece,Business,17,1,1,12.0,10.666666666666666
그리스,상용,2021-08,2021,8,20,Greece,Business,17,1,1,11.0,11.666666666666666
그리스,상용,2021-09,2021,9,20,Greece,Business,17,1,0,20.0,14.333333333333334
그리스,상용,2021-10,2021,10,12,Greece,Business,17,1,0,20.0,17.0
그리스,상용,2021-11,2021,11,6,Greece,Business,17,1,0,12.0,17.333333333333332
그리스,상용,2021-12,2021,12,7,Greece,Business,17,1,1,6.0,12.666666666666666
그리스,상용,2022-01,2022,1,13,Greece,Business,17,1,0,7.0,8.333333333333334
그리스,상용,2022-02,2022,2,7,Greece,Business,17,1,0,13.0,8.666666666666666
그리스,상용,2022-03,2022,3,8,Greece,Business,17,1,0,7.0,9.0
그리스,상용,2022-04,2022,4,7,Greece,Business,17,1,0,8.0,9.333333333333334
그리스,상용,2022-05,2022,5,15,Greece,Business,17,1,0,7.0,7.333333333333333
그리스,상용,2022-06,2022,6,2,Greece,Business,17,1,0,15.0,10.0
그리스,상용,2022-07,2022,7,8,Greece,Business,17,1,1,2.0,8.0
그리스,상용,2022-08,2022,8,20,Greece,Business,17,1,1,8.0,8.333333333333334
그리스,상용,2022-09,2022,9,14,Greece,Business,17,1,0,20.0,10.0
그리스,상용,2022-10,2022,10,18,Greece,Business,17,1,0,14.0,14.0
그리스,상용,2022-11,2022,11,11,Greece,Business,17,1,0,18.0,17.333333333333332
그리스,상용,2022-12,2022,12,4,Greece,Business,17,1,1,11.0,14.333333333333334
그리스,상용,2023-01,2023,1,15,Greece,Business,17,1,0,4.0,11.0
그리스,상용,2023-02,2023,2,3,Greece,Business,17,1,0,15.0,10.0
그리스,상용,2023-03,2023,3,8,Greece,Business,17,1,0,3.0,7.333333333333333
그리스,상용,2023-04,2023,4,10,Greece,Business,17,1,0,8.0,8.666666666666666
그리스,상용,2023-05,2023,5,11,Greece,Business,17,1,0,10.0,7.0
그리스,상용,2023-06,2023,6,8,Greece,Business,17,1,0,11.0,9.666666666666666
그리스,상용,2023-07,2023,7,13,Greece,Business,17,1,1,8.0,9.666666666666666
그리스,상용,2023-08,2023,8,23,Greece,Business,17,1,1,13.0,10.666666666666666
그리스,상용,2023-09,2023,9,12,Greece,Business,17,1,0,23.0,14.666666666666666
그리스,상용,2023-10,2023,10,12,Greece,Business,17,1,0,12.0,16.0
그리스,상용,2023-11,2023,11,3,Greece,Business,17,1,0,12.0,15.666666666666666
그리스,상용,2023-12,2023,12,5,Greece,Business,17,1,1,3.0,9.0
그리스,상용,2024-01,2024,1,22,Greece,Business,17,1,0,5.0,6.666666666666667
그리스,상용,2024-02,2024,2,10,Greece,Business,17,1,0,22.0,10.0
그리스,상용,2024-03,2024,3,8,Greece,Business,17,1,0,10.0,12.333333333333334
그리스,상용,2024-04,2024,4,12,Greece,Business,17,1,0,8.0,13.333333333333334
그리스,상용,2024-05,2024,5,13,Greece,Business,17,1,0,12.0,10.0
그리스,상용,2024-06,2024,6,9,Greece,Business,17,1,0,13.0,11.0
그리스,상용,2024-07,2024,7,9,Greece,Business,17,1,1,9.0,11.333333333333334
그리스,상용,2024-08,2024,8,17,Greece,Business,17,1,1,9.0,10.333333333333334
그리스,상용,2024-09,2024,9,20,Greece,Business,17,1,0,17.0,11.666666666666666
그리스,상용,2024-10,2024,10,13,Greece,Business,17,1,0,20.0,15.333333333333334
그리스,상용,2024-11,2024,11,11,Greece,Business,17,1,0,13.0,16.666666666666668
그리스,상용,2024-12,2024,12,8,Greece,Business,17,1,1,11.0,14.666666666666666
그리스,상용,2025-01,2025,1,16,Greece,Business,17,1,0,8.0,10.666666666666666
그리스,상용,2025-02,2025,2,21,Greece,Business,17,1,0,16.0,11.666666666666666
그리스,상용,2025-03,2025,3,15,Greece,Business,17,1,0,21.0,15.0
그리스,상용,2025-04,2025,4,19,Greece,Business,17,1,0,15.0,17.333333333333332
그리스,상용,2025-05,2025,5,19,Greece,Business,17,1,0,19.0,18.33333333333333
그리스,공용,2019-01,2019,1,4,Greece,Official,17,2,0,0.0,0.0
그리스,공용,2019-02,2019,2,0,Greece,Official,17,2,0,4.0,0.0
그리스,공용,2019-03,2019,3,10,Greece,Official,17,2,0,0.0,0.0
그리스,공용,2019-04,2019,4,0,Greece,Official,17,2,0,10.0,4.666666666666667
그리스,공용,2019-05,2019,5,2,Greece,Official,17,2,0,0.0,3.333333333333333
그리스,공용,2019-06,2019,6,1,Greece,Official,17,2,0,2.0,4.0
그리스,공용,2019-07,2019,7,5,Greece,Official,17,2,1,1.0,1.0
그리스,공용,2019-08,2019,8,0,Greece,Official,17,2,1,5.0,2.6666666666666665
그리스,공용,2019-09,2019,9,1,Greece,Official,17,2,0,0.0,2.0
그리스,공용,2019-10,2019,10,2,Greece,Official,17,2,0,1.0,2.0
그리스,공용,2019-11,2019,11,3,Greece,Official,17,2,0,2.0,1.0
그리스,공용,2019-12,2019,12,0,Greece,Official,17,2,1,3.0,2.0
그리스,공용,2020-01,2020,1,8,Greece,Official,17,2,0,0.0,1.6666666666666667
그리스,공용,2020-02,2020,2,0,Greece,Official,17,2,0,8.0,3.6666666666666665
그리스,공용,2020-03,2020,3,2,Greece,Official,17,2,0,0.0,2.6666666666666665
그리스,공용,2020-04,2020,4,0,Greece,Official,17,2,0,2.0,3.333333333333333
그리스,공용,2020-05,2020,5,0,Greece,Official,17,2,0,0.0,0.6666666666666666
그리스,공용,2020-06,2020,6,0,Greece,Official,17,2,0,0.0,0.6666666666666666
그리스,공용,2020-07,2020,7,1,Greece,Official,17,2,1,0.0,0.0
그리스,공용,2020-08,2020,8,0,Greece,Official,17,2,1,1.0,0.3333333333333333
그리스,공용,2020-09,2020,9,2,Greece,Official,17,2,0,0.0,0.3333333333333333
그리스,공용,2020-10,2020,10,0,Greece,Official,17,2,0,2.0,1.0
그리스,공용,2020-11,2020,11,0,Greece,Official,17,2,0,0.0,0.6666666666666666
그리스,공용,2020-12,2020,12,0,Greece,Official,17,2,1,0.0,0.6666666666666666
그리스,공용,2021-01,2021,1,0,Greece,Official,17,2,0,0.0,0.0
그리스,공용,2021-02,2021,2,1,Greece,Official,17,2,0,0.0,0.0
그리스,공용,2021-03,2021,3,0,Greece,Official,17,2,0,1.0,0.3333333333333333
그리스,공용,2021-04,2021,4,0,Greece,Official,17,2,0,0.0,0.3333333333333333
그리스,공용,2021-05,2021,5,1,Greece,Official,17,2,0,0.0,0.3333333333333333
그리스,공용,2021-06,2021,6,0,Greece,Official,17,2,0,1.0,0.3333333333333333
그리스,공용,2021-07,2021,7,0,Greece,Official,17,2,1,0.0,0.3333333333333333
그리스,공용,2021-08,2021,8,1,Greece,Official,17,2,1,0.0,0.3333333333333333
그리스,공용,2021-09,2021,9,1,Greece,Official,17,2,0,1.0,0.3333333333333333
그리스,공용,2021-10,2021,10,2,Greece,Official,17,2,0,1.0,0.6666666666666666
그리스,공용,2021-11,2021,11,3,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2021-12,2021,12,0,Greece,Official,17,2,1,3.0,2.0
그리스,공용,2022-01,2022,1,2,Greece,Official,17,2,0,0.0,1.6666666666666667
그리스,공용,2022-02,2022,2,1,Greece,Official,17,2,0,2.0,1.6666666666666667
그리스,공용,2022-03,2022,3,1,Greece,Official,17,2,0,1.0,1.0
그리스,공용,2022-04,2022,4,1,Greece,Official,17,2,0,1.0,1.3333333333333333
그리스,공용,2022-05,2022,5,2,Greece,Official,17,2,0,1.0,1.0
그리스,공용,2022-06,2022,6,0,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2022-07,2022,7,1,Greece,Official,17,2,1,0.0,1.0
그리스,공용,2022-08,2022,8,1,Greece,Official,17,2,1,1.0,1.0
그리스,공용,2022-09,2022,9,1,Greece,Official,17,2,0,1.0,0.6666666666666666
그리스,공용,2022-10,2022,10,2,Greece,Official,17,2,0,1.0,1.0
그리스,공용,2022-11,2022,11,1,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2022-12,2022,12,2,Greece,Official,17,2,1,1.0,1.3333333333333333
그리스,공용,2023-01,2023,1,2,Greece,Official,17,2,0,2.0,1.6666666666666667
그리스,공용,2023-02,2023,2,1,Greece,Official,17,2,0,2.0,1.6666666666666667
그리스,공용,2023-03,2023,3,2,Greece,Official,17,2,0,1.0,1.6666666666666667
그리스,공용,2023-04,2023,4,1,Greece,Official,17,2,0,2.0,1.6666666666666667
그리스,공용,2023-05,2023,5,1,Greece,Official,17,2,0,1.0,1.3333333333333333
그리스,공용,2023-06,2023,6,0,Greece,Official,17,2,0,1.0,1.3333333333333333
그리스,공용,2023-07,2023,7,0,Greece,Official,17,2,1,0.0,0.6666666666666666
그리스,공용,2023-08,2023,8,1,Greece,Official,17,2,1,0.0,0.3333333333333333
그리스,공용,2023-09,2023,9,2,Greece,Official,17,2,0,1.0,0.3333333333333333
그리스,공용,2023-10,2023,10,1,Greece,Official,17,2,0,2.0,1.0
그리스,공용,2023-11,2023,11,2,Greece,Official,17,2,0,1.0,1.3333333333333333
그리스,공용,2023-12,2023,12,0,Greece,Official,17,2,1,2.0,1.6666666666666667
그리스,공용,2024-01,2024,1,2,Greece,Official,17,2,0,0.0,1.0
그리스,공용,2024-02,2024,2,2,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2024-03,2024,3,2,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2024-04,2024,4,1,Greece,Official,17,2,0,2.0,2.0
그리스,공용,2024-05,2024,5,1,Greece,Official,17,2,0,1.0,1.6666666666666667
그리스,공용,2024-06,2024,6,1,Greece,Official,17,2,0,1.0,1.3333333333333333
그리스,공용,2024-07,2024,7,0,Greece,Official,17,2,1,1.0,1.0
그리스,공용,2024-08,2024,8,0,Greece,Official,17,2,1,0.0,0.6666666666666666
그리스,공용,2024-09,2024,9,2,Greece,Official,17,2,0,0.0,0.3333333333333333
그리스,공용,2024-10,2024,10,2,Greece,Official,17,2,0,2.0,0.6666666666666666
그리스,공용,2024-11,2024,11,1,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2024-12,2024,12,0,Greece,Official,17,2,1,1.0,1.6666666666666667
그리스,공용,2025-01,2025,1,1,Greece,Official,17,2,0,0.0,1.0
그리스,공용,2025-02,2025,2,1,Greece,Official,17,2,0,1.0,0.6666666666666666
그리스,공용,2025-03,2025,3,2,Greece,Official,17,2,0,1.0,0.6666666666666666
그리스,공용,2025-04,2025,4,3,Greece,Official,17,2,0,2.0,1.3333333333333333
그리스,공용,2025-05,2025,5,3,Greece,Official,17,2,0,3.0,2.0
그리스,유학연수,2019-01,2019,1,0,Greece,Study,17,4,0,0.0,0.0
그리스,유학연수,2019-02,2019,2,5,Greece,Study,17,4,0,0.0,0.0
그리스,유학연수,2019-03,2019,3,1,Greece,Study,17,4,0,5.0,0.0
그리스,유학연수,2019-04,2019,4,0,Greece,Study,17,4,0,1.0,2.0
그리스,유학연수,2019-05,2019,5,1,Greece,Study,17,4,0,0.0,2.0
그리스,유학연수,2019-06,2019,6,3,Greece,Study,17,4,0,1.0,0.6666666666666666
그리스,유학연수,2019-07,2019,7,1,Greece,Study,17,4,1,3.0,1.3333333333333333
그리스,유학연수,2019-08,2019,8,7,Greece,Study,17,4,1,1.0,1.6666666666666667
그리스,유학연수,2019-09,2019,9,2,Greece,Study,17,4,0,7.0,3.6666666666666665
그리스,유학연수,2019-10,2019,10,0,Greece,Study,17,4,0,2.0,3.333333333333333
그리스,유학연수,2019-11,2019,11,0,Greece,Study,17,4,0,0.0,3.0
그리스,유학연수,2019-12,2019,12,1,Greece,Study,17,4,1,0.0,0.6666666666666666
그리스,유학연수,2020-01,2020,1,0,Greece,Study,17,4,0,1.0,0.3333333333333333
그리스,유학연수,2020-02,2020,2,4,Greece,Study,17,4,0,0.0,0.3333333333333333
그리스,유학연수,2020-03,2020,3,5,Greece,Study,17,4,0,4.0,1.6666666666666667
그리스,유학연수,2020-04,2020,4,0,Greece,Study,17,4,0,5.0,3.0
그리스,유학연수,2020-05,2020,5,0,Greece,Study,17,4,0,0.0,3.0
그리스,유학연수,2020-06,2020,6,0,Greece,Study,17,4,0,0.0,1.6666666666666667
그리스,유학연수,2020-07,2020,7,0,Greece,Study,17,4,1,0.0,0.0
그리스,유학연수,2020-08,2020,8,4,Greece,Study,17,4,1,0.0,0.0
그리스,유학연수,2020-09,2020,9,1,Greece,Study,17,4,0,4.0,1.3333333333333333
그리스,유학연수,2020-10,2020,10,0,Greece,Study,17,4,0,1.0,1.6666666666666667
그리스,유학연수,2020-11,2020,11,2,Greece,Study,17,4,0,0.0,1.6666666666666667
그리스,유학연수,2020-12,2020,12,0,Greece,Study,17,4,1,2.0,1.0
그리스,유학연수,2021-01,2021,1,0,Greece,Study,17,4,0,0.0,0.6666666666666666
그리스,유학연수,2021-02,2021,2,4,Greece,Study,17,4,0,0.0,0.6666666666666666
그리스,유학연수,2021-03,2021,3,0,Greece,Study,17,4,0,4.0,1.3333333333333333
그리스,유학연수,2021-04,2021,4,0,Greece,Study,17,4,0,0.0,1.3333333333333333
그리스,유학연수,2021-05,2021,5,0,Greece,Study,17,4,0,0.0,1.3333333333333333
그리스,유학연수,2021-06,2021,6,0,Greece,Study,17,4,0,0.0,0.0
그리스,유학연수,2021-07,2021,7,1,Greece,Study,17,4,1,0.0,0.0
그리스,유학연수,2021-08,2021,8,7,Greece,Study,17,4,1,1.0,0.3333333333333333
그리스,유학연수,2021-09,2021,9,5,Greece,Study,17,4,0,7.0,2.6666666666666665
그리스,유학연수,2021-10,2021,10,0,Greece,Study,17,4,0,5.0,4.333333333333333
그리스,유학연수,2021-11,2021,11,0,Greece,Study,17,4,0,0.0,4.0
그리스,유학연수,2021-12,2021,12,0,Greece,Study,17,4,1,0.0,1.6666666666666667
그리스,유학연수,2022-01,2022,1,1,Greece,Study,17,4,0,0.0,0.0
그리스,유학연수,2022-02,2022,2,6,Greece,Study,17,4,0,1.0,0.3333333333333333
그리스,유학연수,2022-03,2022,3,1,Greece,Study,17,4,0,6.0,2.333333333333333
그리스,유학연수,2022-04,2022,4,0,Greece,Study,17,4,0,1.0,2.6666666666666665
그리스,유학연수,2022-05,2022,5,0,Greece,Study,17,4,0,0.0,2.333333333333333
그리스,유학연수,2022-06,2022,6,2,Greece,Study,17,4,0,0.0,0.3333333333333333
그리스,유학연수,2022-07,2022,7,2,Greece,Study,17,4,1,2.0,0.6666666666666666
그리스,유학연수,2022-08,2022,8,20,Greece,Study,17,4,1,2.0,1.3333333333333333
그리스,유학연수,2022-09,2022,9,1,Greece,Study,17,4,0,20.0,8.0
그리스,유학연수,2022-10,2022,10,1,Greece,Study,17,4,0,1.0,7.666666666666667
그리스,유학연수,2022-11,2022,11,0,Greece,Study,17,4,0,1.0,7.333333333333333
그리스,유학연수,2022-12,2022,12,2,Greece,Study,17,4,1,0.0,0.6666666666666666
그리스,유학연수,2023-01,2023,1,2,Greece,Study,17,4,0,2.0,1.0
그리스,유학연수,2023-02,2023,2,16,Greece,Study,17,4,0,2.0,1.3333333333333333
그리스,유학연수,2023-03,2023,3,1,Greece,Study,17,4,0,16.0,6.666666666666667
그리스,유학연수,2023-04,2023,4,0,Greece,Study,17,4,0,1.0,6.333333333333333
그리스,유학연수,2023-05,2023,5,4,Greece,Study,17,4,0,0.0,5.666666666666667
그리스,유학연수,2023-06,2023,6,6,Greece,Study,17,4,0,4.0,1.6666666666666667
그리스,유학연수,2023-07,2023,7,4,Greece,Study,17,4,1,6.0,3.333333333333333
그리스,유학연수,2023-08,2023,8,16,Greece,Study,17,4,1,4.0,4.666666666666667
그리스,유학연수,2023-09,2023,9,5,Greece,Study,17,4,0,16.0,8.666666666666666
그리스,유학연수,2023-10,2023,10,1,Greece,Study,17,4,0,5.0,8.333333333333334
그리스,유학연수,2023-11,2023,11,3,Greece,Study,17,4,0,1.0,7.333333333333333
그리스,유학연수,2023-12,2023,12,4,Greece,Study,17,4,1,3.0,3.0
그리스,유학연수,2024-01,2024,1,4,Greece,Study,17,4,0,4.0,2.6666666666666665
그리스,유학연수,2024-02,2024,2,16,Greece,Study,17,4,0,4.0,3.6666666666666665
그리스,유학연수,2024-03,2024,3,3,Greece,Study,17,4,0,16.0,8.0
그리스,유학연수,2024-04,2024,4,0,Greece,Study,17,4,0,3.0,7.666666666666667
그리스,유학연수,2024-05,2024,5,4,Greece,Study,17,4,0,0.0,6.333333333333333
그리스,유학연수,2024-06,2024,6,9,Greece,Study,17,4,0,4.0,2.333333333333333
그리스,유학연수,2024-07,2024,7,2,Greece,Study,17,4,1,9.0,4.333333333333333
그리스,유학연수,2024-08,2024,8,25,Greece,Study,17,4,1,2.0,5.0
그리스,유학연수,2024-09,2024,9,1,Greece,Study,17,4,0,25.0,12.0
그리스,유학연수,2024-10,2024,10,2,Greece,Study,17,4,0,1.0,9.333333333333334
그리스,유학연수,2024-11,2024,11,9,Greece,Study,17,4,0,2.0,9.333333333333334
그리스,유학연수,2024-12,2024,12,6,Greece,Study,17,4,1,9.0,4.0
그리스,유학연수,2025-01,2025,1,4,Greece,Study,17,4,0,6.0,5.666666666666667
그리스,유학연수,2025-02,2025,2,17,Greece,Study,17,4,0,4.0,6.333333333333333
그리스,유학연수,2025-03,2025,3,2,Greece,Study,17,4,0,17.0,9.0
그리스,유학연수,2025-04,2025,4,0,Greece,Study,17,4,0,2.0,7.666666666666667
그리스,유학연수,2025-05,2025,5,3,Greece,Study,17,4,0,0.0,6.333333333333333
그리스,관광,2019-01,2019,1,481,Greece,Tourism,17,5,0,0.0,0.0
그리스,관광,2019-02,2019,2,381,Greece,Tourism,17,5,0,481.0,0.0
그리스,관광,2019-03,2019,3,509,Greece,Tourism,17,5,0,381.0,0.0
그리스,관광,2019-04,2019,4,501,Greece,Tourism,17,5,0,509.0,457.0
그리스,관광,2019-05,2019,5,495,Greece,Tourism,17,5,0,501.0,463.6666666666667
그리스,관광,2019-06,2019,6,508,Greece,Tourism,17,5,0,495.0,501.6666666666667
그리스,관광,2019-07,2019,7,569,Greece,Tourism,17,5,1,508.0,501.3333333333333
그리스,관광,2019-08,2019,8,508,Greece,Tourism,17,5,1,569.0,524.0
그리스,관광,2019-09,2019,9,717,Greece,Tourism,17,5,0,508.0,528.3333333333334
그리스,관광,2019-10,2019,10,695,Greece,Tourism,17,5,0,717.0,598.0
그리스,관광,2019-11,2019,11,609,Greece,Tourism,17,5,0,695.0,640.0
그리스,관광,2019-12,2019,12,476,Greece,Tourism,17,5,1,609.0,673.6666666666666
그리스,관광,2020-01,2020,1,379,Greece,Tourism,17,5,0,476.0,593.3333333333334
그리스,관광,2020-02,2020,2,463,Greece,Tourism,17,5,0,379.0,488.0
그리스,관광,2020-03,2020,3,129,Greece,Tourism,17,5,0,463.0,439.3333333333333
그리스,관광,2020-04,2020,4,30,Greece,Tourism,17,5,0,129.0,323.6666666666667
그리스,관광,2020-05,2020,5,80,Greece,Tourism,17,5,0,30.0,207.3333333333333
그리스,관광,2020-06,2020,6,106,Greece,Tourism,17,5,0,80.0,79.66666666666667
그리스,관광,2020-07,2020,7,46,Greece,Tourism,17,5,1,106.0,72.0
그리스,관광,2020-08,2020,8,122,Greece,Tourism,17,5,1,46.0,77.33333333333333
그리스,관광,2020-09,2020,9,78,Greece,Tourism,17,5,0,122.0,91.33333333333331
그리스,관광,2020-10,2020,10,80,Greece,Tourism,17,5,0,78.0,82.0
그리스,관광,2020-11,2020,11,59,Greece,Tourism,17,5,0,80.0,93.33333333333331
그리스,관광,2020-12,2020,12,64,Greece,Tourism,17,5,1,59.0,72.33333333333333
그리스,관광,2021-01,2021,1,82,Greece,Tourism,17,5,0,64.0,67.66666666666667
그리스,관광,2021-02,2021,2,70,Greece,Tourism,17,5,0,82.0,68.33333333333333
그리스,관광,2021-03,2021,3,131,Greece,Tourism,17,5,0,70.0,72.0
그리스,관광,2021-04,2021,4,97,Greece,Tourism,17,5,0,131.0,94.33333333333331
그리스,관광,2021-05,2021,5,81,Greece,Tourism,17,5,0,97.0,99.33333333333331
그리스,관광,2021-06,2021,6,109,Greece,Tourism,17,5,0,81.0,103.0
그리스,관광,2021-07,2021,7,125,Greece,Tourism,17,5,1,109.0,95.66666666666669
그리스,관광,2021-08,2021,8,86,Greece,Tourism,17,5,1,125.0,105.0
그리스,관광,2021-09,2021,9,139,Greece,Tourism,17,5,0,86.0,106.66666666666669
그리스,관광,2021-10,2021,10,208,Greece,Tourism,17,5,0,139.0,116.66666666666669
그리스,관광,2021-11,2021,11,140,Greece,Tourism,17,5,0,208.0,144.33333333333334
그리스,관광,2021-12,2021,12,214,Greece,Tourism,17,5,1,140.0,162.33333333333334
그리스,관광,2022-01,2022,1,188,Greece,Tourism,17,5,0,214.0,187.3333333333333
그리스,관광,2022-02,2022,2,138,Greece,Tourism,17,5,0,188.0,180.66666666666663
그리스,관광,2022-03,2022,3,238,Greece,Tourism,17,5,0,138.0,180.0
그리스,관광,2022-04,2022,4,204,Greece,Tourism,17,5,0,238.0,188.0
그리스,관광,2022-05,2022,5,297,Greece,Tourism,17,5,0,204.0,193.3333333333333
그리스,관광,2022-06,2022,6,297,Greece,Tourism,17,5,0,297.0,246.3333333333333
그리스,관광,2022-07,2022,7,411,Greece,Tourism,17,5,1,297.0,266.0
그리스,관광,2022-08,2022,8,377,Greece,Tourism,17,5,1,411.0,335.0
그리스,관광,2022-09,2022,9,335,Greece,Tourism,17,5,0,377.0,361.6666666666667
그리스,관광,2022-10,2022,10,401,Greece,Tourism,17,5,0,335.0,374.3333333333333
그리스,관광,2022-11,2022,11,410,Greece,Tourism,17,5,0,401.0,371.0
그리스,관광,2022-12,2022,12,435,Greece,Tourism,17,5,1,410.0,382.0
그리스,관광,2023-01,2023,1,310,Greece,Tourism,17,5,0,435.0,415.3333333333333
그리스,관광,2023-02,2023,2,283,Greece,Tourism,17,5,0,310.0,385.0
그리스,관광,2023-03,2023,3,541,Greece,Tourism,17,5,0,283.0,342.6666666666667
그리스,관광,2023-04,2023,4,637,Greece,Tourism,17,5,0,541.0,378.0
그리스,관광,2023-05,2023,5,412,Greece,Tourism,17,5,0,637.0,487.0
그리스,관광,2023-06,2023,6,395,Greece,Tourism,17,5,0,412.0,530.0
그리스,관광,2023-07,2023,7,476,Greece,Tourism,17,5,1,395.0,481.3333333333333
그리스,관광,2023-08,2023,8,521,Greece,Tourism,17,5,1,476.0,427.6666666666667
그리스,관광,2023-09,2023,9,397,Greece,Tourism,17,5,0,521.0,464.0
그리스,관광,2023-10,2023,10,622,Greece,Tourism,17,5,0,397.0,464.6666666666667
그리스,관광,2023-11,2023,11,479,Greece,Tourism,17,5,0,622.0,513.3333333333334
그리스,관광,2023-12,2023,12,317,Greece,Tourism,17,5,1,479.0,499.3333333333333
그리스,관광,2024-01,2024,1,347,Greece,Tourism,17,5,0,317.0,472.6666666666667
그리스,관광,2024-02,2024,2,314,Greece,Tourism,17,5,0,347.0,381.0
그리스,관광,2024-03,2024,3,840,Greece,Tourism,17,5,0,314.0,326.0
그리스,관광,2024-04,2024,4,873,Greece,Tourism,17,5,0,840.0,500.3333333333333
그리스,관광,2024-05,2024,5,745,Greece,Tourism,17,5,0,873.0,675.6666666666666
그리스,관광,2024-06,2024,6,483,Greece,Tourism,17,5,0,745.0,819.3333333333334
그리스,관광,2024-07,2024,7,561,Greece,Tourism,17,5,1,483.0,700.3333333333334
그리스,관광,2024-08,2024,8,677,Greece,Tourism,17,5,1,561.0,596.3333333333334
그리스,관광,2024-09,2024,9,682,Greece,Tourism,17,5,0,677.0,573.6666666666666
그리스,관광,2024-10,2024,10,703,Greece,Tourism,17,5,0,682.0,640.0
그리스,관광,2024-11,2024,11,795,Greece,Tourism,17,5,0,703.0,687.3333333333334
그리스,관광,2024-12,2024,12,408,Greece,Tourism,17,5,1,795.0,726.6666666666666
그리스,관광,2025-01,2025,1,398,Greece,Tourism,17,5,0,408.0,635.3333333333334
그리스,관광,2025-02,2025,2,408,Greece,Tourism,17,5,0,398.0,533.6666666666666
그리스,관광,2025-03,2025,3,924,Greece,Tourism,17,5,0,408.0,404.6666666666667
그리스,관광,2025-04,2025,4,1094,Greece,Tourism,17,5,0,924.0,576.6666666666666
그리스,관광,2025-05,2025,5,750,Greece,Tourism,17,5,0,1094.0,808.6666666666666
그리스,기타,2019-01,2019,1,273,Greece,Other,17,3,0,0.0,0.0
그리스,기타,2019-02,2019,2,194,Greece,Other,17,3,0,273.0,0.0
그리스,기타,2019-03,2019,3,270,Greece,Other,17,3,0,194.0,0.0
그리스,기타,2019-04,2019,4,282,Greece,Other,17,3,0,270.0,245.66666666666663
그리스,기타,2019-05,2019,5,230,Greece,Other,17,3,0,282.0,248.66666666666663
그리스,기타,2019-06,2019,6,235,Greece,Other,17,3,0,230.0,260.6666666666667
그리스,기타,2019-07,2019,7,213,Greece,Other,17,3,1,235.0,249.0
그리스,기타,2019-08,2019,8,227,Greece,Other,17,3,1,213.0,226.0
그리스,기타,2019-09,2019,9,274,Greece,Other,17,3,0,227.0,225.0
그리스,기타,2019-10,2019,10,296,Greece,Other,17,3,0,274.0,238.0
