국적,목적,ds,prophet_pred,xgb_pred,lstm_pred,stacking_pred
남아프리카 공화국,관광,2026-04-01 08:57:27.303636,997.0399120357558,,566.5283640157237,781.7841380257398
남아프리카 공화국,관광,2026-05-01 08:57:27.303636,1004.151692684661,,606.4148720748212,805.2832823797412
남아프리카 공화국,관광,2026-06-01 08:57:27.303636,1126.7836147678404,,653.5725399984956,890.178077383168
남아프리카 공화국,관광,2026-07-01 08:57:27.303636,1118.2020330629175,,699.0497186568913,908.6258758599045
나이지리아,유학연수,2025-08-01 08:57:27.303636,64.56903247733256,,6.815870140184716,35.692451308758635
나이지리아,유학연수,2025-09-01 08:57:27.303636,32.23878705182905,,13.372404953894687,22.80559600286187
나이지리아,유학연수,2025-10-01 08:57:27.303636,26.017971002053358,,21.30879008499236,23.66338054352286
나이지리아,유학연수,2025-11-01 08:57:27.303636,16.90535209560685,,19.935502758188317,18.420427426897582
나이지리아,유학연수,2025-12-01 08:57:27.303636,12.897089197610041,,17.590425353395325,15.243757275502684
나이지리아,유학연수,2026-01-01 08:57:27.303636,22.017565205243944,,36.579839699682424,29.298702452463182
나이지리아,유학연수,2026-02-01 08:57:27.303636,44.883179339895825,,30.884294092509474,37.88373671620265
나이지리아,유학연수,2026-03-01 08:57:27.303636,26.845733799855076,,22.218165063273716,24.531949431564396
나이지리아,유학연수,2026-04-01 08:57:27.303636,14.584302136014374,,13.489901935268897,14.037102035641635
나이지리아,유학연수,2026-05-01 08:57:27.303636,15.571504316524006,,8.589964515341933,12.08073441593297
나이지리아,유학연수,2026-06-01 08:57:27.303636,17.461603991715148,,8.32887864424967,12.895241317982409
나이지리아,유학연수,2026-07-01 08:57:27.303636,19.757578453239432,,19.206795844158865,19.482187148699147
남아프리카 공화국,상용,2025-08-01 08:57:27.303636,5.54072909348259,,4.3303779575689845,4.935553525525787
남아프리카 공화국,상용,2025-09-01 08:57:27.303636,6.720407651430733,,8.073338336805001,7.396872994117867
남아프리카 공화국,상용,2025-10-01 08:57:27.303636,7.280970882444632,,6.757684602228956,7.0193277423367935
남아프리카 공화국,상용,2025-11-01 08:57:27.303636,6.115145317927336,,5.2774450414200835,5.69629517967371
남아프리카 공화국,상용,2025-12-01 08:57:27.303636,3.7707900887880004,,5.054294258309236,4.412542173548618
남아프리카 공화국,상용,2026-01-01 08:57:27.303636,8.361523605931785,,7.850077504080821,8.105800555006303
남아프리카 공화국,상용,2026-02-01 08:57:27.303636,6.017231419040069,,6.417682344142788,6.217456881591429
남아프리카 공화국,상용,2026-03-01 08:57:27.303636,6.454531576696818,,4.736064586976383,5.5952980818366
남아프리카 공화국,상용,2026-04-01 08:57:27.303636,8.091822090637397,,4.4564709482662845,6.274146519451841
남아프리카 공화국,상용,2026-05-01 08:57:27.303636,8.022740498849538,,4.12436773320934,6.073554116029439
