국적,목적,학습샘플수,검증샘플수,학습에포크,MAE_실제값,MAE_기준값,MAE_달성여부,MAE_등급,RMSE_실제값,RMSE_기준값,RMSE_달성여부,RMSE_등급,R2_실제값,R2_기준값,R2_달성여부,R2_등급,MAPE_실제값,MAPE_기준값,MAPE_달성여부,MAPE_등급,F1_실제값,F1_기준값,F1_달성여부,F1_등급,최종학습손실,최종검증손실,최종학습MAE,최종검증MAE,최고학습손실,최고검증손실,조기종료여부,학습률,생성시간
중국,공용,94,47,50,0,"3,000",↓,양호,0,"4,500",↓,양호,0.6507,0.60,↑,양호,20.3%,150.0%,↓,양호,0.379,1.35,↓,미흡,0.019925,0.013026,0.086205,0.093919,0.017139,0.009090,아니오,0.000700,20250720_231020
중국,관광,96,48,58,0,"3,000",↓,양호,0,"4,500",↓,양호,0.9037,0.60,↑,양호,5.6%,150.0%,↓,양호,0.945,1.35,↓,미흡,0.025258,0.038601,0.116591,0.156587,0.020280,0.005517,예,0.000700,20250720_231020
중국,상용,94,47,50,0,"3,000",↓,양호,0,"4,500",↓,양호,0.8639,0.60,↑,양호,4.1%,150.0%,↓,양호,0.967,1.35,↓,미흡,0.020269,0.006991,0.099982,0.060353,0.020269,0.004177,아니오,0.001000,20250720_231020
중국,유학연수,94,47,38,0,"3,000",↓,양호,1,"4,500",↓,양호,0.2532,0.60,↓,미흡,10.9%,150.0%,↓,양호,0.676,1.35,↓,미흡,0.033640,0.048141,0.147756,0.193694,0.028844,0.038845,예,0.000700,20250720_231020
