국적,목적,학습샘플수,검증샘플수,학습에포크,MAE_실제값,MAE_기준값,MAE_달성여부,MAE_등급,RMSE_실제값,RMSE_기준값,RMSE_달성여부,RMSE_등급,R2_실제값,R2_기준값,R2_달성여부,R2_등급,MAPE_실제값,MAPE_기준값,MAPE_달성여부,MAPE_등급,F1_실제값,F1_기준값,F1_달성여부,F1_등급,최종학습손실,최종검증손실,최종학습MAE,최종검증MAE,최고학습손실,최고검증손실,조기종료여부,학습률,생성시간
중국,공용,94,47,49,0,"3,000",↓,양호,0,"4,500",↓,양호,0.7216,0.60,↑,양호,20.8%,150.0%,↓,양호,0.291,1.35,↓,미흡,0.019285,0.008734,0.094587,0.069233,0.017999,0.007782,예,0.000700,20250720_231720
중국,관광,96,48,40,0,"3,000",↓,양호,0,"4,500",↓,양호,0.8460,0.60,↑,양호,6.7%,150.0%,↓,양호,0.829,1.35,↓,미흡,0.034187,0.019385,0.138658,0.120235,0.020719,0.007802,예,0.000700,20250720_231720
중국,상용,94,47,21,0,"3,000",↓,양호,0,"4,500",↓,양호,0.1674,0.60,↓,미흡,11.6%,150.0%,↓,양호,0.459,1.35,↓,미흡,0.039441,0.028298,0.150203,0.112053,0.039441,0.022897,예,0.000700,20250720_231720
중국,유학연수,94,47,50,0,"3,000",↓,양호,0,"4,500",↓,양호,0.4514,0.60,↓,미흡,8.8%,150.0%,↓,양호,0.712,1.35,↓,미흡,0.037886,0.029862,0.152559,0.141711,0.029590,0.029347,아니오,0.001000,20250720_231720
